Time,N0,Temperature,Aw,pH,Category,Name,Organism,Predict
240.0,4.0,15.0,0.95,5.0,Culture medium,Broth,Yersinia enterocolitica,-0.6913127
240.0,4.0,15.0,0.96,5.0,Culture medium,Broth,Yersinia enterocolitica,-0.14276826
240.0,4.0,15.0,0.97,5.0,Culture medium,Broth,Yersinia enterocolitica,0.45511058
240.0,4.0,15.0,0.98,5.0,Culture medium,Broth,Yersinia enterocolitica,0.99841267
240.0,4.0,15.0,0.99,5.0,Culture medium,Broth,Yersinia enterocolitica,2.5912852
240.0,4.0,17.5,0.9,5.0,Culture medium,Broth,Yersinia enterocolitica,-1.213515
240.0,4.0,17.5,0.91,5.0,Culture medium,Broth,Yersinia enterocolitica,-0.5110168
240.0,4.0,17.5,0.92,5.0,Culture medium,Broth,Yersinia enterocolitica,-0.37109005
240.0,4.0,17.5,0.93,5.0,Culture medium,Broth,Yersinia enterocolitica,-0.6637779
240.0,4.0,17.5,0.94,5.0,Culture medium,Broth,Yersinia enterocolitica,-0.68364567
240.0,4.0,17.5,0.95,5.0,Culture medium,Broth,Yersinia enterocolitica,-0.55933213
240.0,4.0,17.5,0.96,5.0,Culture medium,Broth,Yersinia enterocolitica,0.070440784
240.0,4.0,17.5,0.97,5.0,Culture medium,Broth,Yersinia enterocolitica,0.6494987
240.0,4.0,17.5,0.98,5.0,Culture medium,Broth,Yersinia enterocolitica,1.1626643
240.0,4.0,17.5,0.99,5.0,Culture medium,Broth,Yersinia enterocolitica,2.6355207
240.0,4.0,20.0,0.9,5.0,Culture medium,Broth,Yersinia enterocolitica,-0.9442566
240.0,4.0,20.0,0.91,5.0,Culture medium,Broth,Yersinia enterocolitica,-0.035883214
240.0,4.0,20.0,0.92,5.0,Culture medium,Broth,Yersinia enterocolitica,0.0931181
240.0,4.0,20.0,0.93,5.0,Culture medium,Broth,Yersinia enterocolitica,-0.31078362
240.0,4.0,20.0,0.94,5.0,Culture medium,Broth,Yersinia enterocolitica,-0.27507222
240.0,4.0,20.0,0.95,5.0,Culture medium,Broth,Yersinia enterocolitica,-0.17843951
240.0,4.0,20.0,0.96,5.0,Culture medium,Broth,Yersinia enterocolitica,0.4057024
240.0,4.0,20.0,0.97,5.0,Culture medium,Broth,Yersinia enterocolitica,0.9840578
240.0,4.0,20.0,0.98,5.0,Culture medium,Broth,Yersinia enterocolitica,1.789904
240.0,4.0,20.0,0.99,5.0,Culture medium,Broth,Yersinia enterocolitica,3.1169126
240.0,4.0,22.5,0.9,5.0,Culture medium,Broth,Yersinia enterocolitica,-0.8994235
240.0,4.0,22.5,0.91,5.0,Culture medium,Broth,Yersinia enterocolitica,0.012188168
240.0,4.0,22.5,0.92,5.0,Culture medium,Broth,Yersinia enterocolitica,0.13862464
240.0,4.0,22.5,0.93,5.0,Culture medium,Broth,Yersinia enterocolitica,-0.26346904
240.0,4.0,22.5,0.94,5.0,Culture medium,Broth,Yersinia enterocolitica,-0.2379159
240.0,4.0,22.5,0.95,5.0,Culture medium,Broth,Yersinia enterocolitica,-0.16130331
240.0,4.0,22.5,0.96,5.0,Culture medium,Broth,Yersinia enterocolitica,0.40627322
240.0,4.0,22.5,0.97,5.0,Culture medium,Broth,Yersinia enterocolitica,0.91788036
240.0,4.0,22.5,0.98,5.0,Culture medium,Broth,Yersinia enterocolitica,1.6011925
240.0,4.0,22.5,0.99,5.0,Culture medium,Broth,Yersinia enterocolitica,2.817267
240.0,4.0,25.0,0.9,5.0,Culture medium,Broth,Yersinia enterocolitica,-0.52496
240.0,4.0,25.0,0.91,5.0,Culture medium,Broth,Yersinia enterocolitica,0.45938504
240.0,4.0,25.0,0.92,5.0,Culture medium,Broth,Yersinia enterocolitica,0.58662754
240.0,4.0,25.0,0.93,5.0,Culture medium,Broth,Yersinia enterocolitica,0.2277607
240.0,4.0,25.0,0.94,5.0,Culture medium,Broth,Yersinia enterocolitica,0.21447103
240.0,4.0,25.0,0.95,5.0,Culture medium,Broth,Yersinia enterocolitica,0.2585904
240.0,4.0,25.0,0.96,5.0,Culture medium,Broth,Yersinia enterocolitica,0.7984143
240.0,4.0,25.0,0.97,5.0,Culture medium,Broth,Yersinia enterocolitica,1.3261652
240.0,4.0,25.0,0.98,5.0,Culture medium,Broth,Yersinia enterocolitica,2.0281394
240.0,4.0,25.0,0.99,5.0,Culture medium,Broth,Yersinia enterocolitica,3.1726284
240.0,4.0,0.0,0.9,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.45418137
240.0,4.0,0.0,0.91,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.33994323
240.0,4.0,0.0,0.92,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.30337194
240.0,4.0,0.0,0.93,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.44480202
240.0,4.0,0.0,0.94,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.6143857
240.0,4.0,0.0,0.95,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.6327705
240.0,4.0,0.0,0.96,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.43954775
240.0,4.0,0.0,0.97,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.36527428
240.0,4.0,0.0,0.98,5.5,Culture medium,Broth,Yersinia enterocolitica,0.23619567
240.0,4.0,0.0,0.99,5.5,Culture medium,Broth,Yersinia enterocolitica,2.0141897
240.0,4.0,2.5,0.9,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.2919602
240.0,4.0,2.5,0.91,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.18157114
240.0,4.0,2.5,0.92,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.13735712
240.0,4.0,2.5,0.93,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.27347687
240.0,4.0,2.5,0.94,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.47364736
240.0,4.0,2.5,0.95,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.489114
240.0,4.0,2.5,0.96,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.29550835
240.0,4.0,2.5,0.97,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.105066076
240.0,4.0,2.5,0.98,5.5,Culture medium,Broth,Yersinia enterocolitica,0.53440845
240.0,4.0,2.5,0.99,5.5,Culture medium,Broth,Yersinia enterocolitica,2.3714752
240.0,4.0,5.0,0.9,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.27777085
240.0,4.0,5.0,0.91,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.11737757
240.0,4.0,5.0,0.92,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.06334719
240.0,4.0,5.0,0.93,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.19231948
240.0,4.0,5.0,0.94,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.35958952
240.0,4.0,5.0,0.95,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.33735985
240.0,4.0,5.0,0.96,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.049045593
240.0,4.0,5.0,0.97,5.5,Culture medium,Broth,Yersinia enterocolitica,0.39723963
240.0,4.0,5.0,0.98,5.5,Culture medium,Broth,Yersinia enterocolitica,1.3065577
240.0,4.0,5.0,0.99,5.5,Culture medium,Broth,Yersinia enterocolitica,2.9871144
240.0,4.0,7.5,0.9,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.31703472
240.0,4.0,7.5,0.91,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.1362293
240.0,4.0,7.5,0.92,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.091367655
240.0,4.0,7.5,0.93,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.25468215
240.0,4.0,7.5,0.94,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.43556392
240.0,4.0,7.5,0.95,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.38160312
240.0,4.0,7.5,0.96,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.073656
240.0,4.0,7.5,0.97,5.5,Culture medium,Broth,Yersinia enterocolitica,0.37351176
240.0,4.0,7.5,0.98,5.5,Culture medium,Broth,Yersinia enterocolitica,1.2772263
240.0,4.0,7.5,0.99,5.5,Culture medium,Broth,Yersinia enterocolitica,3.0629995
240.0,4.0,10.0,0.9,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.08698851
240.0,4.0,10.0,0.91,5.5,Culture medium,Broth,Yersinia enterocolitica,0.29266274
240.0,4.0,10.0,0.92,5.5,Culture medium,Broth,Yersinia enterocolitica,0.3658702
240.0,4.0,10.0,0.93,5.5,Culture medium,Broth,Yersinia enterocolitica,0.22782898
240.0,4.0,10.0,0.94,5.5,Culture medium,Broth,Yersinia enterocolitica,0.070451386
240.0,4.0,10.0,0.95,5.5,Culture medium,Broth,Yersinia enterocolitica,0.20734717
240.0,4.0,10.0,0.96,5.5,Culture medium,Broth,Yersinia enterocolitica,0.64370894
240.0,4.0,10.0,0.97,5.5,Culture medium,Broth,Yersinia enterocolitica,1.3281841
240.0,4.0,10.0,0.98,5.5,Culture medium,Broth,Yersinia enterocolitica,2.4976604
240.0,4.0,10.0,0.99,5.5,Culture medium,Broth,Yersinia enterocolitica,4.330024
240.0,4.0,12.5,0.9,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.049519494
240.0,4.0,12.5,0.91,5.5,Culture medium,Broth,Yersinia enterocolitica,0.42025378
240.0,4.0,12.5,0.92,5.5,Culture medium,Broth,Yersinia enterocolitica,0.5009053
240.0,4.0,12.5,0.93,5.5,Culture medium,Broth,Yersinia enterocolitica,0.32956252
240.0,4.0,12.5,0.94,5.5,Culture medium,Broth,Yersinia enterocolitica,0.21143194
240.0,4.0,12.5,0.95,5.5,Culture medium,Broth,Yersinia enterocolitica,0.35283047
240.0,4.0,12.5,0.96,5.5,Culture medium,Broth,Yersinia enterocolitica,0.90664595
240.0,4.0,12.5,0.97,5.5,Culture medium,Broth,Yersinia enterocolitica,1.6902801
240.0,4.0,12.5,0.98,5.5,Culture medium,Broth,Yersinia enterocolitica,2.6185224
240.0,4.0,12.5,0.99,5.5,Culture medium,Broth,Yersinia enterocolitica,4.3992715
240.0,4.0,15.0,0.9,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.2773956
240.0,4.0,15.0,0.91,5.5,Culture medium,Broth,Yersinia enterocolitica,0.2595901
240.0,4.0,15.0,0.92,5.5,Culture medium,Broth,Yersinia enterocolitica,0.35670438
240.0,4.0,15.0,0.93,5.5,Culture medium,Broth,Yersinia enterocolitica,0.15710813
240.0,4.0,15.0,0.94,5.5,Culture medium,Broth,Yersinia enterocolitica,0.046326984
240.0,4.0,15.0,0.95,5.5,Culture medium,Broth,Yersinia enterocolitica,0.18072812
240.0,4.0,15.0,0.96,5.5,Culture medium,Broth,Yersinia enterocolitica,0.8367031
240.0,4.0,15.0,0.97,5.5,Culture medium,Broth,Yersinia enterocolitica,1.7790263
240.0,4.0,15.0,0.98,5.5,Culture medium,Broth,Yersinia enterocolitica,2.6661696
240.0,4.0,15.0,0.99,5.5,Culture medium,Broth,Yersinia enterocolitica,4.7526717
240.0,4.0,17.5,0.9,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.22499533
240.0,4.0,17.5,0.91,5.5,Culture medium,Broth,Yersinia enterocolitica,0.48671317
240.0,4.0,17.5,0.92,5.5,Culture medium,Broth,Yersinia enterocolitica,0.5834302
240.0,4.0,17.5,0.93,5.5,Culture medium,Broth,Yersinia enterocolitica,0.2900088
240.0,4.0,17.5,0.94,5.5,Culture medium,Broth,Yersinia enterocolitica,0.19180578
240.0,4.0,17.5,0.95,5.5,Culture medium,Broth,Yersinia enterocolitica,0.30095413
240.0,4.0,17.5,0.96,5.5,Culture medium,Broth,Yersinia enterocolitica,1.037426
240.0,4.0,17.5,0.97,5.5,Culture medium,Broth,Yersinia enterocolitica,1.9595041
240.0,4.0,17.5,0.98,5.5,Culture medium,Broth,Yersinia enterocolitica,2.7856586
240.0,4.0,17.5,0.99,5.5,Culture medium,Broth,Yersinia enterocolitica,4.7072268
240.0,4.0,20.0,0.9,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.004720661
240.0,4.0,20.0,0.91,5.5,Culture medium,Broth,Yersinia enterocolitica,0.9162644
240.0,4.0,20.0,0.92,5.5,Culture medium,Broth,Yersinia enterocolitica,1.0018007
240.0,4.0,20.0,0.93,5.5,Culture medium,Broth,Yersinia enterocolitica,0.59890246
240.0,4.0,20.0,0.94,5.5,Culture medium,Broth,Yersinia enterocolitica,0.55727094
240.0,4.0,20.0,0.95,5.5,Culture medium,Broth,Yersinia enterocolitica,0.6344958
240.0,4.0,20.0,0.96,5.5,Culture medium,Broth,Yersinia enterocolitica,1.3302335
240.0,4.0,20.0,0.97,5.5,Culture medium,Broth,Yersinia enterocolitica,2.245098
240.0,4.0,20.0,0.98,5.5,Culture medium,Broth,Yersinia enterocolitica,3.292561
240.0,4.0,20.0,0.99,5.5,Culture medium,Broth,Yersinia enterocolitica,5.0262218
240.0,4.0,22.5,0.9,5.5,Culture medium,Broth,Yersinia enterocolitica,-0.14970669
240.0,4.0,22.5,0.91,5.5,Culture medium,Broth,Yersinia enterocolitica,0.77313745
240.0,4.0,22.5,0.92,5.5,Culture medium,Broth,Yersinia enterocolitica,0.85610765
240.0,4.0,22.5,0.93,5.5,Culture medium,Broth,Yersinia enterocolitica,0.4573355
240.0,4.0,22.5,0.94,5.5,Culture medium,Broth,Yersinia enterocolitica,0.40640143
240.0,4.0,22.5,0.95,5.5,Culture medium,Broth,Yersinia enterocolitica,0.46673816
240.0,4.0,22.5,0.96,5.5,Culture medium,Broth,Yersinia enterocolitica,1.1566728
240.0,4.0,22.5,0.97,5.5,Culture medium,Broth,Yersinia enterocolitica,2.0063639
240.0,4.0,22.5,0.98,5.5,Culture medium,Broth,Yersinia enterocolitica,2.932203
240.0,4.0,22.5,0.99,5.5,Culture medium,Broth,Yersinia enterocolitica,4.5821614
240.0,4.0,25.0,0.9,5.5,Culture medium,Broth,Yersinia enterocolitica,0.09403934
240.0,4.0,25.0,0.91,5.5,Culture medium,Broth,Yersinia enterocolitica,1.0866104
240.0,4.0,25.0,0.92,5.5,Culture medium,Broth,Yersinia enterocolitica,1.1710107
240.0,4.0,25.0,0.93,5.5,Culture medium,Broth,Yersinia enterocolitica,0.81792283
240.0,4.0,25.0,0.94,5.5,Culture medium,Broth,Yersinia enterocolitica,0.7289834
240.0,4.0,25.0,0.95,5.5,Culture medium,Broth,Yersinia enterocolitica,0.75619066
240.0,4.0,25.0,0.96,5.5,Culture medium,Broth,Yersinia enterocolitica,1.4253792
240.0,4.0,25.0,0.97,5.5,Culture medium,Broth,Yersinia enterocolitica,2.2957025
240.0,4.0,25.0,0.98,5.5,Culture medium,Broth,Yersinia enterocolitica,3.2658086
240.0,4.0,25.0,0.99,5.5,Culture medium,Broth,Yersinia enterocolitica,4.866407
240.0,4.0,0.0,0.9,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.3128707
240.0,4.0,0.0,0.91,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.19597833
240.0,4.0,0.0,0.92,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.20375557
240.0,4.0,0.0,0.93,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.40152943
240.0,4.0,0.0,0.94,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.5446556
240.0,4.0,0.0,0.95,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.56840783
240.0,4.0,0.0,0.96,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.23358667
240.0,4.0,0.0,0.97,6.0,Culture medium,Broth,Yersinia enterocolitica,0.07202116
240.0,4.0,0.0,0.98,6.0,Culture medium,Broth,Yersinia enterocolitica,0.80936223
240.0,4.0,0.0,0.99,6.0,Culture medium,Broth,Yersinia enterocolitica,2.5152702
240.0,4.0,2.5,0.9,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.1541491
240.0,4.0,2.5,0.91,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.045811575
240.0,4.0,2.5,0.92,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.047487598
240.0,4.0,2.5,0.93,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.24421655
240.0,4.0,2.5,0.94,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.41806817
240.0,4.0,2.5,0.95,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.4388481
240.0,4.0,2.5,0.96,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.10274481
240.0,4.0,2.5,0.97,6.0,Culture medium,Broth,Yersinia enterocolitica,0.32042745
240.0,4.0,2.5,0.98,6.0,Culture medium,Broth,Yersinia enterocolitica,1.1045142
240.0,4.0,2.5,0.99,6.0,Culture medium,Broth,Yersinia enterocolitica,2.8929992
240.0,4.0,5.0,0.9,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.10252646
240.0,4.0,5.0,0.91,6.0,Culture medium,Broth,Yersinia enterocolitica,0.06813518
240.0,4.0,5.0,0.92,6.0,Culture medium,Broth,Yersinia enterocolitica,0.07541449
240.0,4.0,5.0,0.93,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.11736035
240.0,4.0,5.0,0.94,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.25198153
240.0,4.0,5.0,0.95,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.2211281
240.0,4.0,5.0,0.96,6.0,Culture medium,Broth,Yersinia enterocolitica,0.22300091
240.0,4.0,5.0,0.97,6.0,Culture medium,Broth,Yersinia enterocolitica,0.938034
240.0,4.0,5.0,0.98,6.0,Culture medium,Broth,Yersinia enterocolitica,2.0168297
240.0,4.0,5.0,0.99,6.0,Culture medium,Broth,Yersinia enterocolitica,3.5557034
240.0,4.0,7.5,0.9,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.0067963833
240.0,4.0,7.5,0.91,6.0,Culture medium,Broth,Yersinia enterocolitica,0.20253624
240.0,4.0,7.5,0.92,6.0,Culture medium,Broth,Yersinia enterocolitica,0.20225105
240.0,4.0,7.5,0.93,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.018096538
240.0,4.0,7.5,0.94,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.15567449
240.0,4.0,7.5,0.95,6.0,Culture medium,Broth,Yersinia enterocolitica,-0.08240361
240.0,4.0,7.5,0.96,6.0,Culture medium,Broth,Yersinia enterocolitica,0.40331203
240.0,4.0,7.5,0.97,6.0,Culture medium,Broth,Yersinia enterocolitica,1.1500942
240.0,4.0,7.5,0.98,6.0,Culture medium,Broth,Yersinia enterocolitica,2.2546554
240.0,4.0,7.5,0.99,6.0,Culture medium,Broth,Yersinia enterocolitica,3.8118992
240.0,4.0,10.0,0.9,6.0,Culture medium,Broth,Yersinia enterocolitica,0.26735637
240.0,4.0,10.0,0.91,6.0,Culture medium,Broth,Yersinia enterocolitica,0.7139562
240.0,4.0,10.0,0.92,6.0,Culture medium,Broth,Yersinia enterocolitica,0.74526674
240.0,4.0,10.0,0.93,6.0,Culture medium,Broth,Yersinia enterocolitica,0.55667144
240.0,4.0,10.0,0.94,6.0,Culture medium,Broth,Yersinia enterocolitica,0.4503344
240.0,4.0,10.0,0.95,6.0,Culture medium,Broth,Yersinia enterocolitica,0.61534375
240.0,4.0,10.0,0.96,6.0,Culture medium,Broth,Yersinia enterocolitica,1.2991068
240.0,4.0,10.0,0.97,6.0,Culture medium,Broth,Yersinia enterocolitica,2.3288214
240.0,4.0,10.0,0.98,6.0,Culture medium,Broth,Yersinia enterocolitica,3.6822984
240.0,4.0,10.0,0.99,6.0,Culture medium,Broth,Yersinia enterocolitica,5.163873
240.0,4.0,12.5,0.9,6.0,Culture medium,Broth,Yersinia enterocolitica,0.2847038
240.0,4.0,12.5,0.91,6.0,Culture medium,Broth,Yersinia enterocolitica,0.8287786
240.0,4.0,12.5,0.92,6.0,Culture medium,Broth,Yersinia enterocolitica,0.8644952
240.0,4.0,12.5,0.93,6.0,Culture medium,Broth,Yersinia enterocolitica,0.6403158
240.0,4.0,12.5,0.94,6.0,Culture medium,Broth,Yersinia enterocolitica,0.5714217
240.0,4.0,12.5,0.95,6.0,Culture medium,Broth,Yersinia enterocolitica,0.7301135
240.0,4.0,12.5,0.96,6.0,Culture medium,Broth,Yersinia enterocolitica,1.5618895
240.0,4.0,12.5,0.97,6.0,Culture medium,Broth,Yersinia enterocolitica,2.6805444
240.0,4.0,12.5,0.98,6.0,Culture medium,Broth,Yersinia enterocolitica,3.766131
240.0,4.0,12.5,0.99,6.0,Culture medium,Broth,Yersinia enterocolitica,5.1983924
240.0,4.0,15.0,0.9,6.0,Culture medium,Broth,Yersinia enterocolitica,0.102929585
240.0,4.0,15.0,0.91,6.0,Culture medium,Broth,Yersinia enterocolitica,0.7131509
240.0,4.0,15.0,0.92,6.0,Culture medium,Broth,Yersinia enterocolitica,0.7645248
240.0,4.0,15.0,0.93,6.0,Culture medium,Broth,Yersinia enterocolitica,0.51412404
240.0,4.0,15.0,0.94,6.0,Culture medium,Broth,Yersinia enterocolitica,0.45072088
240.0,4.0,15.0,0.95,6.0,Culture medium,Broth,Yersinia enterocolitica,0.60039943
240.0,4.0,15.0,0.96,6.0,Culture medium,Broth,Yersinia enterocolitica,1.5463705
240.0,4.0,15.0,0.97,6.0,Culture medium,Broth,Yersinia enterocolitica,2.8047748
240.0,4.0,15.0,0.98,6.0,Culture medium,Broth,Yersinia enterocolitica,3.8233173
240.0,4.0,15.0,0.99,6.0,Culture medium,Broth,Yersinia enterocolitica,5.535451
240.0,4.0,17.5,0.9,6.0,Culture medium,Broth,Yersinia enterocolitica,0.11375525
240.0,4.0,17.5,0.91,6.0,Culture medium,Broth,Yersinia enterocolitica,0.8992931
240.0,4.0,17.5,0.92,6.0,Culture medium,Broth,Yersinia enterocolitica,0.95003575
240.0,4.0,17.5,0.93,6.0,Culture medium,Broth,Yersinia enterocolitica,0.61310095
240.0,4.0,17.5,0.94,6.0,Culture medium,Broth,Yersinia enterocolitica,0.56464624
240.0,4.0,17.5,0.95,6.0,Culture medium,Broth,Yersinia enterocolitica,0.68982124
240.0,4.0,17.5,0.96,6.0,Culture medium,Broth,Yersinia enterocolitica,1.7217745
240.0,4.0,17.5,0.97,6.0,Culture medium,Broth,Yersinia enterocolitica,2.9490511
240.0,4.0,17.5,0.98,6.0,Culture medium,Broth,Yersinia enterocolitica,3.8975475
240.0,4.0,17.5,0.99,6.0,Culture medium,Broth,Yersinia enterocolitica,5.472463
240.0,4.0,20.0,0.9,6.0,Culture medium,Broth,Yersinia enterocolitica,0.34618273
240.0,4.0,20.0,0.91,6.0,Culture medium,Broth,Yersinia enterocolitica,1.3429679
240.0,4.0,20.0,0.92,6.0,Culture medium,Broth,Yersinia enterocolitica,1.3816929
240.0,4.0,20.0,0.93,6.0,Culture medium,Broth,Yersinia enterocolitica,0.93856907
240.0,4.0,20.0,0.94,6.0,Culture medium,Broth,Yersinia enterocolitica,0.94514304
240.0,4.0,20.0,0.95,6.0,Culture medium,Broth,Yersinia enterocolitica,1.0360051
240.0,4.0,20.0,0.96,6.0,Culture medium,Broth,Yersinia enterocolitica,2.0169885
240.0,4.0,20.0,0.97,6.0,Culture medium,Broth,Yersinia enterocolitica,3.240166
240.0,4.0,20.0,0.98,6.0,Culture medium,Broth,Yersinia enterocolitica,4.3877964
240.0,4.0,20.0,0.99,6.0,Culture medium,Broth,Yersinia enterocolitica,5.8135943
240.0,4.0,22.5,0.9,6.0,Culture medium,Broth,Yersinia enterocolitica,0.17090368
240.0,4.0,22.5,0.91,6.0,Culture medium,Broth,Yersinia enterocolitica,1.1693166
240.0,4.0,22.5,0.92,6.0,Culture medium,Broth,Yersinia enterocolitica,1.207192
240.0,4.0,22.5,0.93,6.0,Culture medium,Broth,Yersinia enterocolitica,0.7682209
240.0,4.0,22.5,0.94,6.0,Culture medium,Broth,Yersinia enterocolitica,0.76587725
240.0,4.0,22.5,0.95,6.0,Culture medium,Broth,Yersinia enterocolitica,0.83918405
240.0,4.0,22.5,0.96,6.0,Culture medium,Broth,Yersinia enterocolitica,1.8125931
240.0,4.0,22.5,0.97,6.0,Culture medium,Broth,Yersinia enterocolitica,2.9718
240.0,4.0,22.5,0.98,6.0,Culture medium,Broth,Yersinia enterocolitica,4.015563
240.0,4.0,22.5,0.99,6.0,Culture medium,Broth,Yersinia enterocolitica,5.3968754
240.0,4.0,25.0,0.9,6.0,Culture medium,Broth,Yersinia enterocolitica,0.37038448
240.0,4.0,25.0,0.91,6.0,Culture medium,Broth,Yersinia enterocolitica,1.438523
240.0,4.0,25.0,0.92,6.0,Culture medium,Broth,Yersinia enterocolitica,1.477828
240.0,4.0,25.0,0.93,6.0,Culture medium,Broth,Yersinia enterocolitica,1.0867743
240.0,4.0,25.0,0.94,6.0,Culture medium,Broth,Yersinia enterocolitica,1.0456492
240.0,4.0,25.0,0.95,6.0,Culture medium,Broth,Yersinia enterocolitica,1.0868702
240.0,4.0,25.0,0.96,6.0,Culture medium,Broth,Yersinia enterocolitica,2.0367513
240.0,4.0,25.0,0.97,6.0,Culture medium,Broth,Yersinia enterocolitica,3.2189183
240.0,4.0,25.0,0.98,6.0,Culture medium,Broth,Yersinia enterocolitica,4.3014827
240.0,4.0,25.0,0.99,6.0,Culture medium,Broth,Yersinia enterocolitica,5.634301
240.0,4.0,0.0,0.9,6.5,Culture medium,Broth,Yersinia enterocolitica,-0.5258226
240.0,4.0,0.0,0.91,6.5,Culture medium,Broth,Yersinia enterocolitica,-0.39597633
240.0,4.0,0.0,0.92,6.5,Culture medium,Broth,Yersinia enterocolitica,-0.4440438
240.0,4.0,0.0,0.93,6.5,Culture medium,Broth,Yersinia enterocolitica,-0.6042068
240.0,4.0,0.0,0.94,6.5,Culture medium,Broth,Yersinia enterocolitica,-0.67842567
240.0,4.0,0.0,0.95,6.5,Culture medium,Broth,Yersinia enterocolitica,-0.7203021
240.0,4.0,0.0,0.96,6.5,Culture medium,Broth,Yersinia enterocolitica,-0.3649722
240.0,4.0,0.0,0.97,6.5,Culture medium,Broth,Yersinia enterocolitica,0.05798134
240.0,4.0,0.0,0.98,6.5,Culture medium,Broth,Yersinia enterocolitica,0.8457451
240.0,4.0,0.0,0.99,6.5,Culture medium,Broth,Yersinia enterocolitica,2.5674622
240.0,4.0,2.5,0.9,6.5,Culture medium,Broth,Yersinia enterocolitica,-0.33901334
240.0,4.0,2.5,0.91,6.5,Culture medium,Broth,Yersinia enterocolitica,-0.22097653
240.0,4.0,2.5,0.92,6.5,Culture medium,Broth,Yersinia enterocolitica,-0.26406133
240.0,4.0,2.5,0.93,6.5,Culture medium,Broth,Yersinia enterocolitica,-0.42493755
240.0,4.0,2.5,0.94,6.5,Culture medium,Broth,Yersinia enterocolitica,-0.53545535
240.0,4.0,2.5,0.95,6.5,Culture medium,Broth,Yersinia enterocolitica,-0.57685995
240.0,4.0,2.5,0.96,6.5,Culture medium,Broth,Yersinia enterocolitica,-0.22028394
240.0,4.0,2.5,0.97,6.5,Culture medium,Broth,Yersinia enterocolitica,0.32607022
240.0,4.0,2.5,0.98,6.5,Culture medium,Broth,Yersinia enterocolitica,1.1641141
240.0,4.0,2.5,0.99,6.5,Culture medium,Broth,Yersinia enterocolitica,2.9938152
240.0,4.0,5.0,0.9,6.5,Culture medium,Broth,Yersinia enterocolitica,-0.046190437
240.0,4.0,5.0,0.91,6.5,Culture medium,Broth,Yersinia enterocolitica,0.12888293
240.0,4.0,5.0,0.92,6.5,Culture medium,Broth,Yersinia enterocolitica,0.09194376
240.0,4.0,5.0,0.93,6.5,Culture medium,Broth,Yersinia enterocolitica,-0.06350517
